Время,Температура на улице (°C),Температура в доме (°C),Температура на терморегуляторе (°C),Заданная температура (°C),Температура кондиционера (°C),Температура теплого пола (°C)
2023-01-11 04:00:00,3.8540032441765177,14.799764971371507,49.705740049120266,18.595561331867295,0.0,27.621933947990644
2023-01-11 05:00:00,-13.123916493925893,20.965810350794207,75.09741523291555,22.099642889687964,0.0,21.656856214004254
2023-01-11 06:00:00,22.011513859761095,24.661362094399035,0.0,18.882590236134757,9.401205483556051,0.0
2023-01-11 07:00:00,-17.407503882034124,24.456729941872414,22.385204273699923,22.385204273699923,19.554321978769856,0.0
2023-01-11 08:00:00,-10.40379748809962,9.291392076584373,74.66487871436337,20.30133015366554,0.0,38.94178893529451
2023-01-11 09:00:00,-33.198085717713795,21.586469428884524,20.061990997163267,20.061990997163267,18.272699789364406,0.0
2023-01-11 10:00:00,-33.66822471961401,15.735161191111846,74.41469608672853,19.465353393011256,0.0,27.8489323554993
2023-01-11 11:00:00,-7.194039460814736,15.087500507203245,75.31489625569824,24.75244244853323,0.0,41.254915394194704
2023-01-11 12:00:00,-34.365525362780375,17.370448376087197,75.71097932134978,19.276547061093495,0.0,24.11192864888301
2023-01-11 13:00:00,-31.003011705825845,12.103951354696932,75.1959872240481,21.77592739557428,0.0,39.81859134004279
2023-01-11 14:00:00,-0.5920669268828291,14.866775769206965,56.577485234911286,18.966837605817005,0.0,28.341842606067843
2023-01-11 15:00:00,-31.338695018553906,9.032361194355317,75.07239285968019,19.094860969964657,0.0,38.935942618744505
2023-01-11 16:00:00,-11.14330140839256,23.92834368412101,23.80019931039247,23.80019931039247,24.907949974779758,0.0
2023-01-11 17:00:00,-22.488616379737245,8.300147738829907,75.42456340183963,23.36552220358871,0.0,39.91220200653289
2023-01-11 18:00:00,-33.80463558676633,19.05951496589941,18.112289654596978,18.112289654596978,16.424705221369894,0.0
2023-01-11 19:00:00,-10.0267865529269,11.559088207147283,74.76735558081161,18.918849225533005,0.0,34.15037694457271
2023-01-11 20:00:00,33.256700163053154,12.264587877940007,0.0,23.041313141746144,0.0,39.714667131955245
2023-01-11 21:00:00,-10.94949542508871,24.287638111529223,19.016612336537445,19.016612336537445,10.553448901177132,0.0
2023-01-11 22:00:00,11.558781278093313,20.120309100754845,18.889660166119576,18.889660166119576,16.852025835570963,0.0
2023-01-11 23:00:00,-25.900697363567907,13.834098584738353,75.01783994444763,19.835855195417928,0.0,32.34793383612486
2023-01-12 00:00:00,19.0113567688173,7.601199477440293,48.457754050956716,20.563960518600933,0.0,39.08190490312194
2023-01-12 01:00:00,25.06218114544634,21.30576791256558,0.0,23.869501533603472,0.0,25.13188216461692
2023-01-12 02:00:00,-26.411717443452805,5.245873586808296,75.77743120750429,24.940303289106097,0.0,41.008792325703865
2023-01-12 03:00:00,0.7384417544833966,16.587666869999012,57.362575674397576,20.298506714386956,0.0,27.308170711958805
2023-01-12 04:00:00,14.302057612363384,20.99545271828337,36.016124984317926,22.68759204047368,0.0,23.369862923066815
2023-01-12 05:00:00,-26.558627031749438,19.402505564189042,75.15412751062938,21.223081011449903,0.0,23.973961509596737
2023-01-12 06:00:00,23.271025705785625,5.091184864808442,0.0,18.422924626813238,0.0,39.67095537121698
2023-01-12 07:00:00,12.03785028845909,12.968939005707016,56.90570367858347,23.032220074494287,0.0,40.322237385566616
2023-01-12 08:00:00,27.166951335197567,7.890909960955545,0.0,18.41827865243903,0.0,40.51574837059908
2023-01-12 09:00:00,-20.78210415851494,7.197836152642985,74.51222535721523,21.14517591531752,0.0,40.16005592529781
2023-01-12 10:00:00,-17.682417945543236,13.532817345772523,74.28331533215558,19.41362276880424,0.0,31.87200614669352
2023-01-12 11:00:00,3.1480560421696637,11.190296565745268,63.63187454255978,20.13118579383785,0.0,38.498688149107494
2023-01-12 12:00:00,-3.594858020995943,24.857608361166438,18.78603449392352,18.78603449392352,9.702091865991699,0.0
2023-01-12 13:00:00,9.841893821726124,6.117629611933857,69.28208107689902,21.91621829180989,0.0,40.44768697136413
2023-01-12 14:00:00,22.091578566572267,8.193007662928595,53.838542565579125,23.762634092272716,0.0,38.86188445789859
2023-01-12 15:00:00,31.4808736887217,6.450694112482975,0.0,19.555918829980303,0.0,39.52329695543126
2023-01-12 16:00:00,9.959688289327914,12.558512098831836,43.68304318557027,18.282259869253767,0.0,32.49503122735654
2023-01-12 17:00:00,-13.58701834395189,21.958271414341965,74.91229774626487,24.054895307469394,0.0,24.27289825610972
2023-01-12 18:00:00,-32.98825849086367,11.34927830469616,74.57117289047939,20.523426482268576,0.0,38.281995126523384
2023-01-12 19:00:00,14.690679217360135,18.454831108944987,42.190552298561165,23.306280809322942,0.0,29.994814568874677
2023-01-12 20:00:00,4.091871814999585,16.229696227142032,55.92336580176318,21.311346229695967,0.0,29.787195382514426
2023-01-12 21:00:00,15.52072794333764,18.04984618138149,34.03277912703071,21.082389834225857,0.0,25.78003802428387
2023-01-12 22:00:00,1.7875742523527762,9.515252162042636,75.36433259394802,23.519390420949268,0.0,40.21567011022254
2023-01-12 23:00:00,-29.89974637689794,8.69551269529573,74.46935928475038,20.095392607156295,0.0,39.04217833755244
2023-01-13 00:00:00,20.004258339808274,10.12415124471551,42.03623542783537,20.431416541519475,0.0,39.32864741818403
2023-01-13 01:00:00,3.687319836052822,24.307645415639016,21.310017353051926,21.310017353051926,16.269941522633584,0.0
2023-01-13 02:00:00,17.914412977266828,12.44508176818343,35.45104525633333,19.271121677828525,0.0,33.94681523081716
2023-01-13 03:00:00,6.585637563709049,12.853975323401546,52.17615505624004,19.38658133342387,0.0,33.160407253495045
2023-01-13 04:00:00,8.123031763745487,20.711850880865445,43.95015715213913,22.239172942412914,0.0,23.10248464911485
2023-01-13 05:00:00,-21.34668562745339,7.542268890067216,75.89618864109912,23.78183693201729,0.0,39.68986287763518
2023-01-13 06:00:00,-9.301801588142705,5.334761921865354,74.72891902486768,23.343644638759645,0.0,40.41220114765493
2023-01-13 07:00:00,21.980156565886233,5.635734495498266,0.0,19.123961218632438,0.0,39.537090328379634
2023-01-13 08:00:00,14.765094145911476,6.937846543236239,48.9376547595289,18.71477570570271,0.0,38.89591417898902
2023-01-13 09:00:00,-12.387780612751754,12.84939731544404,74.77691292768161,24.929046061127874,0.0,39.44001005947852
2023-01-13 10:00:00,-11.09253033917106,15.516201414032075,75.02854662977157,21.21785765002407,0.0,30.645859211773256
2023-01-13 11:00:00,33.9076082970975,15.979757326021602,0.0,18.912532123743098,0.0,25.831732792853458
2023-01-13 12:00:00,-32.88244222773241,15.744034930312857,74.65266246281642,23.025669881164447,0.0,34.63774887493615
2023-01-13 13:00:00,-20.22850794246525,11.178986012009698,75.71604542724299,24.460357076628448,0.0,39.803635691754685
2023-01-13 14:00:00,0.4857178109618374,10.1968957761987,74.84115548882649,21.81823749723867,0.0,39.309060709339626
2023-01-13 15:00:00,10.397671603320923,16.321404758092662,43.642837012535225,20.61780257738263,0.0,28.915445774684315
2023-01-13 16:00:00,14.375320037716328,15.155003015313158,33.757770984747154,18.739126404066354,0.0,27.22677385731809
2023-01-13 17:00:00,-27.651313882758068,8.703769201236852,75.47464469017426,21.096369580704984,0.0,40.15487602487538
2023-01-13 18:00:00,0.3486079999436953,21.161794550943963,52.41701873713783,21.23303371712791,0.0,20.554986549360912
2023-01-13 19:00:00,24.641603165174374,21.171962978533514,28.163545322904366,24.67355506758882,0.0,26.547117543450057
2023-01-13 20:00:00,0.24696975873884242,14.88033059132788,67.94508419586886,22.287950702730218,0.0,35.118062931830195
2023-01-13 21:00:00,16.275819181374068,17.162130210019377,24.77776816600706,18.28645428044117,0.0,22.974395196527734
2023-01-13 22:00:00,7.387202692321104,13.264612624032118,67.57744849123668,24.13239375619391,0.0,40.1717870816288
2023-01-13 23:00:00,25.285940167050413,13.051578919950572,0.0,18.421358317554045,0.0,31.175973090809457
2023-01-14 00:00:00,25.560414923703846,11.564544544039972,0.0,18.797263293561947,0.0,35.215225912480875
2023-01-14 01:00:00,-6.47513864154023,21.75758716164148,72.92541312966844,24.84355145029966,0.0,25.64670252920346
2023-01-14 02:00:00,9.664293806498911,14.004950754096983,49.05483650798543,20.448190906613462,0.0,31.9701466428452
2023-01-14 03:00:00,-29.173020139606603,8.815733279888905,75.2819549533346,21.557192842497052,0.0,40.317484076174544
2023-01-14 04:00:00,2.963649135396814,24.47724531665714,18.79106319600169,18.79106319600169,8.809544718665311,0.0
2023-01-14 05:00:00,31.69671986530247,16.98149200335244,0.0,21.083253342071252,0.0,28.86230634619385
2023-01-14 06:00:00,15.014210257803235,18.672223797443785,40.634612124411824,23.158183697253264,0.0,28.884638052937795
2023-01-14 07:00:00,26.695990866463305,23.671962035364164,0.0,23.17449859006828,0.0,0.0
2023-01-14 08:00:00,31.469572417704853,21.095492513906372,0.0,24.948114926353156,0.0,27.486123022069776
2023-01-14 09:00:00,31.995613362023946,14.886749858018213,0.0,23.463340411542134,0.0,36.93574202344899
2023-01-14 10:00:00,-21.891243623999465,8.817534718214858,75.58548427527457,20.42922475950522,0.0,39.304818483702384
2023-01-14 11:00:00,14.024683283216099,10.325236910968972,43.32586868157069,18.620295979933154,0.0,36.900599336955025
2023-01-14 12:00:00,-11.238113220514325,17.259962006025532,74.46096154123595,23.661651163449406,0.0,32.95049443815983
2023-01-14 13:00:00,14.772052444634646,6.6018153939060475,66.27330271658988,23.472368420681736,0.0,39.76618153205116
2023-01-14 14:00:00,12.4206597264375,6.891009995756279,69.57992615097933,23.333841521505498,0.0,40.45545350231154
2023-01-14 15:00:00,-16.35120205706217,23.82307136186724,20.126205464278932,20.126205464278932,14.79451514793433,0.0
2023-01-14 16:00:00,19.487899903203562,20.664157099352163,26.656581168019418,22.1685862143579,0.0,22.71827161656372
2023-01-14 17:00:00,-0.2132410930820896,20.612944817548787,51.30114726383907,20.892489961113064,0.0,20.361357024681496
2023-01-14 18:00:00,32.89882775897851,9.905627297599086,0.0,24.456069560718962,0.0,40.83834261912231
2023-01-14 19:00:00,14.855732305209052,18.310879401968325,45.32320457261985,23.98810425635319,0.0,31.025164298818975
2023-01-14 20:00:00,7.0548587092529615,23.37878982289935,18.518740109973933,18.518740109973933,12.093412467175918,0.0
2023-01-14 21:00:00,-10.598069862945891,15.98008570723281,75.04210939184098,24.962360155238713,0.0,37.73894321169555
2023-01-14 22:00:00,-4.4561279012096335,11.120442543790839,75.35719032288397,22.72069168145714,0.0,39.74343782573036
2023-01-14 23:00:00,28.103468643869213,13.614581379707353,0.0,24.860286081120577,0.0,40.47692401955745
2023-01-15 00:00:00,-22.59276668555327,23.91707842422559,20.025370980223894,20.025370980223894,13.906490820139371,0.0
2023-01-15 01:00:00,25.241117058760103,9.234777237345986,0.0,18.239616990741318,0.0,37.8168773224654
2023-01-15 02:00:00,-0.8013449342459538,15.758781361686552,66.4495283572146,22.098763158888367,0.0,33.05712774646224
2023-01-15 03:00:00,-9.91940157073632,22.21245345621602,19.723858293217265,19.723858293217265,15.119060704646216,0.0
2023-01-15 04:00:00,-20.033478296893435,12.09365294070443,74.59214190493523,18.08473389546741,0.0,31.48586551532905
2023-01-15 05:00:00,-6.357938649123678,6.978618141631356,75.49600033162234,24.482888548928305,0.0,38.824261517070205
2023-01-15 06:00:00,9.98737382213534,13.647034333332451,45.106421369224904,19.124609786130634,0.0,30.43810715683992
2023-01-15 07:00:00,12.28511189314193,11.150205114896679,46.14425891825251,19.222248834360098,0.0,35.99161745459306
2023-01-15 08:00:00,-28.647241821302583,9.73640941458191,74.73382296461894,21.325657269321532,0.0,40.21905469479333
2023-01-15 09:00:00,-25.35310686581319,10.880555344582811,75.19427355968024,18.358506287259324,0.0,35.52595553332821
2023-01-15 10:00:00,-19.51103028199562,16.542621385057963,75.13898770491558,23.202745635985668,0.0,33.386426954537484
2023-01-15 11:00:00,-10.730516465378496,5.87757367452623,75.20684879449045,24.611287558540493,0.0,40.33760017456909
2023-01-15 12:00:00,1.1798550176015254,6.894059339854124,75.98323119767272,21.777090591654588,0.0,40.168310131212735
2023-01-15 13:00:00,2.076081328441248,23.074516752004335,22.00038777005127,22.00038777005127,20.463192236958427,0.0
2023-01-15 14:00:00,-31.450528270801637,11.43107477248535,75.96816077974817,21.06954168179141,0.0,39.80121751871233
2023-01-15 15:00:00,6.4094067202775165,18.48843227151805,38.189551411641155,18.595640858080888,0.0,20.977022899745116
2023-01-15 16:00:00,-33.47604423342767,5.669622856966305,75.34591266172119,21.072425772383024,0.0,39.85959464804614
2023-01-15 17:00:00,-8.548204038531114,8.456736628170908,74.44495674130042,24.872506509802548,0.0,39.29091851514281
2023-01-15 18:00:00,24.002202040551907,18.723284256559488,0.0,23.148307411564872,0.0,29.072383622312273
2023-01-15 19:00:00,3.4629450059802096,15.362536456145614,59.02189700906965,21.43938032511531,0.0,31.47641491533068
2023-01-15 20:00:00,-27.974878444581496,8.800926727600205,74.43780209990902,19.89012804009444,0.0,40.94235739124824
2023-01-15 21:00:00,14.35339678519675,24.59880870018161,24.429553738387618,24.429553738387618,23.84008785139331,0.0
2023-01-15 22:00:00,-10.52333759743895,19.498039499934453,19.08756055045831,19.08756055045831,18.74293023401911,0.0
2023-01-15 23:00:00,29.450948380047336,6.831658694553033,0.0,23.914096317397167,0.0,39.366005717620524
2023-01-16 00:00:00,12.275476571052003,7.063829973564171,63.423818217989464,21.718971949419867,0.0,39.58184674376952
2023-01-16 01:00:00,6.14339092579872,18.609067804197288,54.785760148280524,23.227579004973403,0.0,30.047935485324604
2023-01-16 02:00:00,-22.834714391392367,11.276101257356341,74.54345109262249,23.208147059986487,0.0,40.52955030884743
2023-01-16 03:00:00,8.382723136565652,17.387211557754082,47.25752326159679,21.335923057703567,0.0,27.473502517605674
2023-01-16 04:00:00,10.141060686444874,21.75754395327423,20.014274350769814,20.014274350769814,16.66446383715357,0.0
2023-01-16 05:00:00,19.21600485051239,9.58664448571227,40.41870867752606,19.44976859538251,0.0,39.70434740071646
2023-01-16 06:00:00,27.224577527203543,11.947610254548195,0.0,20.384956210532692,0.0,36.95499427497567
2023-01-16 07:00:00,-23.20896007780911,19.079106679913842,18.00790550139942,18.00790550139942,16.365166234561542,0.0
2023-01-16 08:00:00,16.824639056315988,14.944909843514765,33.07987332444541,19.45292744554881,0.0,28.93782389615605
2023-01-16 09:00:00,-26.118015559117648,15.854216934317616,75.05158537780939,23.198273821622013,0.0,34.800068702455434
2023-01-16 10:00:00,-3.070668053186491,22.4439166072871,57.79024180334584,22.571213101507418,0.0,19.965530556503147
2023-01-16 11:00:00,24.294724380857197,17.349893527593068,33.04643321497918,24.320910491745998,0.0,33.88824251356434
2023-01-16 12:00:00,-12.793061514780742,19.011016751071416,73.71824988317984,20.72736671139432,0.0,23.237848410957056
2023-01-16 13:00:00,-31.485103267660683,5.3483025285305335,74.1153870067561,22.413239664988655,0.0,39.53967080447897
2023-01-16 14:00:00,-5.2974468548508185,20.709639664467364,69.4947001116426,23.57727730278845,0.0,25.69052864258531
2023-01-16 15:00:00,28.52690510351359,16.431191360177607,0.0,19.180783399493393,0.0,24.543055643514524
2023-01-16 16:00:00,24.205993171360987,8.414312425148518,0.0,19.388078414450796,0.0,40.68750783965514
2023-01-16 17:00:00,25.473616927901816,6.649937330909427,0.0,20.07268792218251,0.0,40.48952091036078
2023-01-16 18:00:00,18.957027661007828,7.7086661323239,55.90065363171254,22.86768147609702,0.0,39.45012202397504
2023-01-16 19:00:00,-19.878956065506575,12.648773633210212,75.27652694379427,18.677384368712058,0.0,32.78890873793493
2023-01-16 20:00:00,5.86358776315452,12.45335577696377,60.70104238550027,21.15384614464986,0.0,37.86835990394805
2023-01-16 21:00:00,15.592101784765951,15.639932111679919,33.97127550392907,19.603716540132492,0.0,28.009374156924196
2023-01-16 22:00:00,19.05296371896074,18.521034801617432,0.0,18.64337967228617,0.0,20.264415023886393
2023-01-16 23:00:00,-4.41285204551847,13.28236907070034,72.22747049129714,20.691046462779028,0.0,35.23652821854241
2023-01-17 00:00:00,-14.314361634034103,13.393380478404149,75.02381735319258,19.248308866837704,0.0,31.897277651384492
2023-01-17 01:00:00,0.1291293967034619,6.880629155162829,73.46072357039685,19.346800891821317,0.0,40.431642945915854
2023-01-17 02:00:00,-13.323142367763076,17.376674919044348,74.9203885608879,22.644241385770613,0.0,31.380013202419494
2023-01-17 03:00:00,6.055296476438734,11.637949792587248,63.50915335568497,21.75343119922948,0.0,39.91110036297157
2023-01-17 04:00:00,2.4645270362635685,21.745418577023024,59.57630309405558,24.449630649420456,0.0,25.09993053918002
2023-01-17 05:00:00,17.43986947304232,11.412436615331602,36.419696724477745,18.462794539157592,0.0,33.64891790644608
2023-01-17 06:00:00,29.774635793260344,19.484834597284742,0.0,18.445401112892366,0.0,0.0
2023-01-17 07:00:00,-15.85398426162374,17.98305339010056,74.9453910566441,23.326031640299483,0.0,30.47144146230971
2023-01-17 08:00:00,18.387988161248032,23.58942661800078,0.0,18.312575584520623,10.403443686927226,0.0
2023-01-17 09:00:00,22.05577452872931,24.192003692662762,0.0,18.099662208146587,8.935575995660885,0.0
2023-01-17 10:00:00,0.10553932250641651,12.665939588609563,67.77851397243019,20.854872458752155,0.0,36.39992918057191
2023-01-17 11:00:00,-7.457376150933321,6.892374990646141,74.30684716013907,21.423196413627036,0.0,40.02686491236452
2023-01-17 12:00:00,-9.089808632936936,12.109564335994506,73.53972101626975,18.164898906591024,0.0,31.881785017799604
2023-01-17 13:00:00,16.176354452499858,12.195840342072685,38.6279201280464,19.07070367663159,0.0,33.75926828164323
2023-01-17 14:00:00,7.274294436168837,24.162626937798507,22.59223307733968,22.59223307733968,20.087217446649518,0.0
2023-01-17 15:00:00,14.126416049859522,10.995718644505928,62.37538542004304,24.422130878012222,0.0,40.658330625056955
2023-01-17 16:00:00,-26.781575560713065,16.4403724579786,74.95795319843243,21.339783758423465,0.0,29.54403800090621
2023-01-17 17:00:00,18.508340614495104,19.970229058833315,28.210536414322323,21.67789198854756,0.0,23.341291790550603
2023-01-17 18:00:00,27.28474438991649,14.789271784155943,0.0,18.654494152978014,0.0,27.56147226296528
2023-01-17 19:00:00,0.17212835621995026,24.298107924901107,23.446626645322233,23.446626645322233,22.440908407933254,0.0
2023-01-17 20:00:00,-13.16111655620994,23.222575974604787,20.60902528219923,20.60902528219923,16.90615991193479,0.0
2023-01-17 21:00:00,34.86778298159777,22.244855240369155,0.0,23.862184199278925,0.0,23.768299038137116
2023-01-17 22:00:00,25.745111228833863,10.524702289683926,0.0,22.995424091127035,0.0,40.22663047507378
2023-01-17 23:00:00,18.921139906719382,22.628500420171406,28.883250188750303,23.651255222436482,0.0,22.35080174448629
2023-01-18 00:00:00,-25.81708807204152,10.42098411797455,75.0604613417987,20.74582014629137,0.0,39.83228923595669
2023-01-18 01:00:00,29.044271314494665,17.271290500066666,0.0,18.34688142068866,0.0,22.03209416446915
2023-01-18 02:00:00,31.05947741493729,24.493769381279204,0.0,19.099067307332497,0.0,0.0
2023-01-18 03:00:00,16.852689438714563,18.32848886576306,34.2788976130212,21.7881079523838,0.0,26.692388383136375
2023-01-18 04:00:00,24.775631907032512,20.36120989926619,0.0,19.246014731754038,0.0,0.0
2023-01-18 05:00:00,23.68458836804195,11.997446334984367,0.0,19.848609560987768,0.0,35.83980313175257
2023-01-18 06:00:00,-24.280157858767105,18.48296993398423,75.31891706531023,20.626218133623148,0.0,23.552540095652926
2023-01-18 07:00:00,-25.768528143333192,24.384394384738638,22.428108756293827,22.428108756293827,19.6641620292696,0.0
2023-01-18 08:00:00,-21.186509865943485,8.882817752431665,75.67971354586302,19.066237055819645,0.0,39.72131427191559
2023-01-18 09:00:00,5.096594173283172,8.025015928149607,74.9720251395543,22.51082890853711,0.0,40.512146752775
2023-01-18 10:00:00,-9.960414421193633,10.688620263524975,74.69975782928447,24.158068380220634,0.0,40.05759806104124
2023-01-18 11:00:00,34.00332729605712,23.651841516718804,0.0,23.893312241812893,0.0,20.562966817075733
2023-01-18 12:00:00,32.59123331603658,7.949029090042261,0.0,20.184119614439517,0.0,39.59795389022859
2023-01-18 13:00:00,34.53992208888317,8.931650367519875,0.0,21.125820251361553,0.0,39.702265599384965
2023-01-18 14:00:00,11.58939760749275,23.28821185375225,18.27272503089548,18.27272503089548,10.915482615217817,0.0
2023-01-18 15:00:00,16.335505287647017,13.139845058415066,42.16358738240565,20.54034777048414,0.0,35.23222693810403
2023-01-18 16:00:00,4.559129546042335,16.91023910641568,48.424523058799515,19.55106246022507,0.0,24.425272006884143
2023-01-18 17:00:00,13.639951813615816,20.094513870011994,42.39353927102175,23.553597831685664,0.0,27.7749092831711
2023-01-18 18:00:00,-11.863134515188186,23.00869003122485,75.33816251800532,24.25885123795394,0.0,21.942065090456133
2023-01-18 19:00:00,24.79041721250367,7.009708647424874,0.0,24.690476586135453,0.0,40.181776862007034
2023-01-18 20:00:00,-34.47914939020214,7.198590769411957,74.95352482325293,23.077480821813687,0.0,41.09000150741183
2023-01-18 21:00:00,33.973842297686105,11.13858913175231,0.0,18.223638563368628,0.0,35.06921122161482
2023-01-18 22:00:00,-12.535954517250033,21.317993486952002,75.10372107530891,24.581801712587016,0.0,25.8971369759864
2023-01-18 23:00:00,-19.27944918674769,5.9500173983492015,74.46456852044143,19.200947938512716,0.0,39.53066803225962
2023-01-19 00:00:00,34.13197214207709,15.83038575049991,0.0,18.391978016809382,0.0,25.10101687758402
2023-01-19 01:00:00,-0.1745842583688173,10.548875606318308,66.94083825620861,19.367572820488917,0.0,36.56426364706439
2023-01-19 02:00:00,-10.289324513295941,7.453970652802422,74.68502958431114,19.450340309071102,0.0,40.16700376101048
2023-01-19 03:00:00,-1.0426287980938866,7.472115160879953,74.71894274348126,19.744916116934753,0.0,40.15580447937496
2023-01-19 04:00:00,-20.43143935860615,13.460182408179369,75.07011600350428,24.4081465739024,0.0,39.988411397349175
2023-01-19 05:00:00,24.897109578763306,6.184278563071485,0.0,19.17652364952552,0.0,39.39067984706852
2023-01-19 06:00:00,-7.510977283369851,5.530130576756129,75.0385410000421,23.668926222744403,0.0,40.56385936746549
2023-01-19 07:00:00,22.15375363913668,17.41026965868054,0.0,19.36014436983612,0.0,24.568813461977378
2023-01-19 08:00:00,-13.516694024712773,6.961568139590126,75.38830241474447,21.159795999041577,0.0,39.851291387445215
2023-01-19 09:00:00,-4.342635004562332,9.158966033588245,75.55874407537517,19.62284482169662,0.0,39.745938418949784
2023-01-19 10:00:00,-29.438123979260176,7.944694520514377,76.049559794556,22.06378068980379,0.0,39.513839806740506
2023-01-19 11:00:00,9.57784817183741,21.381224712502473,41.360676823561285,22.369771673997544,0.0,22.20585723346771
2023-01-19 12:00:00,5.254359000849611,16.798892186980552,40.717487390489524,18.027840479559867,0.0,22.46525344709533
2023-01-19 13:00:00,-34.79148260117216,24.8648189679838,20.68209474710986,20.68209474710986,14.162888116774765,0.0
2023-01-19 14:00:00,25.063332088417148,24.739357851824757,0.0,24.955559681685383,0.0,20.34867365959431
2023-01-19 15:00:00,-2.512846237366354,12.80317612817573,70.80536211891976,20.84988337877325,0.0,35.34586496078469
2023-01-19 16:00:00,-5.7844180082870125,20.833250406217058,66.93011367618261,23.018852166409836,0.0,23.87540339205314
2023-01-19 17:00:00,9.48089361985273,13.26448668157818,50.708458681763844,20.54086252950706,0.0,35.09323706533693
2023-01-19 18:00:00,-14.367947114208842,10.763021523673743,74.37498798641698,24.833902722264437,0.0,39.29417472686436
2023-01-19 19:00:00,18.755329131337703,15.980500639155169,41.232101787585286,23.01299103768624,0.0,33.76689282754853
2023-01-19 20:00:00,28.32465302264294,17.757629783912865,0.0,22.26377902730804,0.0,28.287879786571832
2023-01-19 21:00:00,26.492296335286788,13.779498121042728,0.0,18.510986293211207,0.0,29.39734702721869
2023-01-19 22:00:00,-33.3131251723695,11.648161503287568,74.57439069212589,20.71292118704125,0.0,37.255676016819166
2023-01-19 23:00:00,4.472955099613827,8.562749569619108,73.11123095880052,22.2743586139665,0.0,40.246423699603
2023-01-20 00:00:00,-11.678274957540427,22.680290305473484,75.1511772338616,24.899797016222,0.0,24.08159967539867
2023-01-20 01:00:00,6.89877286137169,10.781012340598743,69.05749635743896,23.16601462168368,0.0,40.253893267595366
2023-01-20 02:00:00,30.59572344525344,17.14706295003411,0.0,23.61296559044546,0.0,32.61143634706324
2023-01-20 03:00:00,-19.355354896062813,11.223629839400616,74.34113658327695,19.47551466143882,0.0,36.41522985399893
2023-01-20 04:00:00,11.134217722839246,11.05293340102913,62.17537678587387,23.38000490692356,0.0,39.73471219390165
2023-01-20 05:00:00,-20.1401215543235,10.824235547726532,75.03145001192985,20.97024754879045,0.0,39.701061068807505
2023-01-20 06:00:00,-21.30690133349103,7.315387773982822,75.72302496958955,22.587821696277302,0.0,39.25935223509416
2023-01-20 07:00:00,-12.619731317975944,9.521924689881336,74.40158363923021,21.76664124905463,0.0,39.21455668062636
2023-01-20 08:00:00,-25.05068367663673,19.771564526334455,73.80126988070306,22.79798125662503,0.0,26.66091989476263
2023-01-20 09:00:00,-27.413268874217334,18.358433288692677,75.44285506302911,23.753306727757,0.0,30.80682321360584
2023-01-20 10:00:00,0.10944974865207513,8.28985361207668,75.16125339557992,23.328330286036064,0.0,41.010945684727844
2023-01-20 11:00:00,13.46248153251792,11.90702402664864,38.922273781006204,18.220594948210046,0.0,32.73281385760231
2023-01-20 12:00:00,-18.492756232680637,21.600790993735743,74.68494335584062,21.936296371593773,0.0,20.37506678682162
2023-01-20 13:00:00,29.156356420013267,21.898721648155444,0.0,23.74835690094369,0.0,24.00404138575119
2023-01-20 14:00:00,32.909269485144534,5.4358297984587995,0.0,19.43322223357131,0.0,39.179802918159076
2023-01-20 15:00:00,-29.84229691289587,13.42304972070691,75.32125551505901,22.612933276813663,0.0,38.72118999988474
2023-01-20 16:00:00,-15.95901670128854,6.651493305341994,74.81923544435791,23.37667581823656,0.0,40.50154589543332
2023-01-20 17:00:00,20.031546743472333,8.81952414356391,58.710653821174596,24.51811482564073,0.0,40.14426129832117
2023-01-20 18:00:00,5.90969533769475,14.135308516583624,61.71755065266994,22.580964682137225,0.0,36.71351698313447
2023-01-20 19:00:00,33.19577033246257,5.269756033625102,0.0,22.31366049071888,0.0,40.023717098610454
2023-01-20 20:00:00,1.835962263357061,16.845095048855235,65.85964956679071,23.483948799042437,0.0,33.82810208174947
2023-01-20 21:00:00,18.442078380043448,17.59132086740513,28.68939129801335,20.695174941283035,0.0,26.314760614508163
2023-01-20 22:00:00,-34.745229719013146,23.93806321549062,75.4897360286685,24.989616050019674,0.0,22.517175146339756
2023-01-20 23:00:00,21.327921215969354,9.018785413247665,47.351172319658545,22.402461662736236,0.0,39.79933017450487
2023-01-21 00:00:00,16.607016760774712,12.413384700383485,44.00730699190098,21.087303794613938,0.0,36.72153545671796
2023-01-21 01:00:00,10.820292320282547,22.269018671929974,43.319736495983,24.128067658475157,0.0,23.092193817849612
2023-01-21 02:00:00,8.602534256743581,24.315747330323532,20.809544474576043,20.809544474576043,15.079502165254054,0.0
2023-01-21 03:00:00,-12.06533279912924,21.116429447907684,74.98641369872392,23.57062889301483,0.0,24.521373624308108
2023-01-21 04:00:00,18.3008062181528,8.334874878893952,52.82511775866176,21.850635437914036,0.0,40.22131852496936
2023-01-21 05:00:00,-27.666201136522936,21.900814336028965,74.5295550976656,24.02508261859307,0.0,23.717529190709726
2023-01-21 06:00:00,5.329258491735693,18.778640895958873,55.74484077785137,23.10246624275289,0.0,29.033856412301386
2023-01-21 07:00:00,11.555839798503655,16.644979090241236,50.5310635793913,23.091974595603563,0.0,33.146338944441936
2023-01-21 08:00:00,-16.6366975919967,23.550847720843915,20.032564373177195,20.032564373177195,15.005945113562468,0.0
